Date,Close,High,Low,Open,Volume,Log_Return,SMA_10,SMA_20,SMA_50,EMA_10,Volatility_10,Volatility_20,RSI,Return_Lag1,Return_Lag2,Return_Lag3,Volume_Change,Volume_SMA_10,Target
2013-03-21,5658.75,5757.75,5647.9501953125,5705.89990234375,179200.0,-0.0062801988562355,5836.92509765625,5810.497534179687,5915.141005859375,5786.938889323206,0.009066201348726871,0.009694162872960873,45.457245131021,-0.0090120741807689,-0.0154218169171235,-0.0063803728356968,-0.04477611940298509,146180.0,0
2013-03-22,5651.35009765625,5691.4501953125,5631.7998046875,5659.7998046875,165300.0,-0.0013085478175716,5807.490087890625,5800.550048828125,5909.14201171875,5762.286381747396,0.006790580851728656,0.009689477812603363,46.4120020302622,-0.0062801988562355,-0.0090120741807689,-0.0154218169171235,-0.0775669642857143,147630.0,0
2013-03-25,5633.85009765625,5718.39990234375,5624.39990234375,5707.2998046875,150400.0,-0.0031014095850241,5776.640087890625,5789.505053710937,5901.338017578125,5738.93433009446,0.006649094786813547,0.009675708274266689,37.228275517202206,-0.0013085478175716,-0.0062801988562355,-0.0090120741807689,-0.09013914095583786,150130.0,1
2013-03-26,5641.60009765625,5655.2998046875,5612.0498046875,5613.75,126500.0,0.0013746681660056,5749.390087890625,5783.517553710937,5893.038017578125,5721.237196923876,0.006982296670323271,0.00910160351896221,34.25827654670111,-0.0031014095850241,-0.0013085478175716,-0.0062801988562355,-0.15890957446808507,151190.0,1
2013-03-28,5682.5498046875,5692.9501953125,5604.85009765625,5647.75,209700.0,0.0072323107479625,5732.525048828125,5777.800048828125,5886.65201171875,5714.20312560817,0.007555180995656606,0.009149698206416437,33.81682005690274,0.0013746681660056,-0.0031014095850241,-0.0013085478175716,0.6577075098814229,160490.0,1
2013-04-01,5704.39990234375,5720.9501953125,5675.89990234375,5697.35009765625,97800.0,0.0038377484816104,5712.07001953125,5778.3675537109375,5879.956005859375,5712.420721378276,0.006611562630386854,0.008266021074751316,25.76819237833911,0.0072323107479625,0.0013746681660056,-0.0031014095850241,-0.5336194563662375,155370.0,1
2013-04-02,5748.10009765625,5754.60009765625,5687.14990234375,5701.7001953125,106400.0,0.0076315926493432,5699.62001953125,5779.787548828125,5873.630009765625,5718.907880701544,0.007392039378566356,0.008377967017438922,31.955411054342775,0.0038377484816104,0.0072323107479625,0.0013746681660056,0.08793456032719837,150790.0,0
2013-04-03,5672.89990234375,5744.9501953125,5650.10009765625,5740.2001953125,140700.0,-0.0131689487934703,5683.385009765625,5778.507543945312,5865.44201171875,5710.5427937274,0.00810206103354206,0.00886584536252338,29.391651161044322,0.0076315926493432,0.0038377484816104,0.0072323107479625,0.32236842105263164,154590.0,0
2013-04-04,5574.75,5644.4501953125,5565.64990234375,5640.64990234375,134600.0,-0.0174529603255117,5666.264990234375,5768.032543945313,5855.96701171875,5685.853194867872,0.008470136733316262,0.008908767184823828,27.72180608523611,-0.0131689487934703,0.0076315926493432,0.0038377484816104,-0.04335465529495375,149820.0,0
2013-04-05,5553.25,5577.2998046875,5534.7001953125,5568.10009765625,137500.0,-0.0038641313357806,5652.15,5754.7650390625,5845.946015625,5661.743523073713,0.00821851334302273,0.008726679929382941,19.556652140262543,-0.0174529603255117,-0.0131689487934703,0.0076315926493432,0.021545319465081647,144810.0,0
2013-04-08,5542.9501953125,5569.2001953125,5537.0498046875,5550.5,97000.0,-0.0018564567084833,5640.57001953125,5738.74755859375,5836.418017578125,5640.144736208038,0.008111386475313797,0.008407129997099352,20.469411446682727,-0.0038641313357806,-0.0174529603255117,-0.0131689487934703,-0.29454545454545455,136590.0,0
2013-04-09,5495.10009765625,5603.0498046875,5487.0,5568.75,138200.0,-0.0086700814234531,5624.94501953125,5716.217553710938,5824.827021484375,5613.772983744077,0.008364930098262889,0.007506499106116004,20.091448099983268,-0.0018564567084833,-0.0038641313357806,-0.0174529603255117,0.42474226804123716,133880.0,1
2013-04-10,5558.7001953125,5569.25,5477.2001953125,5536.25,128600.0,0.0115074992870453,5617.430029296875,5697.03505859375,5814.505029296875,5603.75974948379,0.009505146116437246,0.008241603557981017,32.75624526737424,-0.0086700814234531,-0.0018564567084833,-0.0038641313357806,-0.06946454413892911,131700.0,1
2013-04-11,5594.0,5610.64990234375,5542.85009765625,5601.64990234375,146800.0,0.0063302916690643,5612.67001953125,5681.030053710938,5805.38703125,5601.985249577646,0.009787559330699814,0.008509492160702696,40.4689616299907,0.0115074992870453,-0.0086700814234531,-0.0018564567084833,0.14152410575427687,133730.0,0
2013-04-12,5528.5498046875,5544.5,5494.89990234375,5520.7001953125,127300.0,-0.0117690551038289,5597.27001953125,5664.897534179688,5794.84302734375,5588.6333505067105,0.009888634201054248,0.008565382165673499,38.30186924415993,0.0063302916690643,0.0115074992870453,-0.0086700814234531,-0.1328337874659401,125490.0,1
2013-04-15,5568.39990234375,5592.85009765625,5500.2998046875,5508.5,142900.0,0.0071822023187578,5583.67001953125,5647.87001953125,5785.516025390625,5584.954541749808,0.01018812160920314,0.008378406221154037,42.95779201936709,-0.0117690551038289,0.0063302916690643,0.0115074992870453,0.12254516889238021,130000.0,1
2013-04-16,5688.9501953125,5699.25,5555.85009765625,5562.4501953125,142700.0,0.0214179891762549,5577.755029296875,5638.687524414063,5779.31703125,5603.86284239757,0.012392633384071813,0.009947545917081317,53.981218119737484,0.0071822023187578,-0.0117690551038289,0.0063302916690643,-0.0013995801259621965,133630.0,0
2013-04-17,5688.7001953125,5732.14990234375,5669.0,5708.64990234375,154600.0,-4.394580453027964e-05,5579.33505859375,5631.360034179687,5773.34603515625,5619.287815654829,0.011636639926339827,0.00988762363670948,53.44047217369531,0.0214179891762549,0.0071822023187578,-0.0117690551038289,0.08339173090399443,135020.0,1
2013-04-18,5783.10009765625,5794.35009765625,5681.85009765625,5682.7001953125,149900.0,0.0164581026095847,5600.170068359375,5633.217529296875,5769.8700390625,5649.071866927814,0.010806922054240569,0.01005470503331817,56.81280573378424,-4.394580453027964e-05,0.0214179891762549,0.0071822023187578,-0.030401034928848603,136550.0,1
2013-04-22,5834.39990234375,5844.85009765625,5789.7998046875,5789.85009765625,135100.0,0.0088315279738689,5628.28505859375,5640.217529296875,5767.374033203125,5682.767873367075,0.010566643523651777,0.00997418771795396,58.4701546668567,0.0164581026095847,-4.394580453027964e-05,0.0214179891762549,-0.09873248832555037,136310.0,1
2013-04-23,5836.89990234375,5844.2998046875,5791.5498046875,5843.10009765625,132200.0,0.0004284013057793,5657.680029296875,5649.125024414063,5765.33603515625,5710.791878635561,0.01042716372122038,0.00982050051188187,56.11400308487163,0.0088315279738689,0.0164581026095847,-4.394580453027964e-05,-0.021465581051073324,139830.0,1
2013-04-25,5916.2998046875,5924.60009765625,5853.2998046875,5856.10009765625,199600.0,0.0135114032337315,5699.8,5662.372509765625,5765.59203125,5748.15695609955,0.00947207063488264,0.010147152688828693,66.66209849992546,0.0004284013057793,0.0088315279738689,0.0164581026095847,0.5098335854765508,145970.0,0
2013-04-26,5871.4501953125,5907.0498046875,5860.5,5899.75,141300.0,-0.0076095651493532,5731.075,5674.252514648438,5765.064033203125,5770.573908683722,0.01042855989912362,0.010321808583165698,71.90964159515397,0.0135114032337315,0.0004284013057793,0.0088315279738689,-0.2920841683366734,147240.0,1
2013-04-29,5904.10009765625,5918.64990234375,5868.7998046875,5877.60009765625,118900.0,0.0055453860244868,5762.085009765625,5687.377514648438,5764.69603515625,5794.851397587818,0.010424349653742586,0.010349213335731449,75.48858311428947,-0.0076095651493532,0.0135114032337315,0.0004284013057793,-0.15852795470629866,144450.0,1
2013-04-30,5930.2001953125,5962.2998046875,5867.7998046875,5932.60009765625,153200.0,0.0044109308244235,5802.250048828125,5699.760034179688,5764.64103515625,5819.460269901396,0.008551673548111167,0.01029716757402208,77.50160552717468,0.0055453860244868,-0.0076095651493532,0.0135114032337315,0.28847771236333064,147040.0,1
2013-05-02,5999.35009765625,6019.4501953125,5910.9501953125,5911.39990234375,162400.0,0.0115931741151038,5845.345068359375,5714.507543945312,5766.689033203125,5852.167511311369,0.008674237953036599,0.010508604347052086,84.75910054149534,0.0044109308244235,0.0055453860244868,-0.0076095651493532,0.06005221932114879,148990.0,0
2013-05-03,5944.0,6000.2998046875,5930.14990234375,5993.5,145800.0,-0.0092688388885892,5870.850048828125,5724.3025390625,5767.82103515625,5868.864327436574,0.00861326325561832,0.010752659959501686,76.8651523198649,0.0115931741151038,0.0044109308244235,0.0055453860244868,-0.10221674876847286,149300.0,1
2013-05-06,5971.0498046875,5976.5,5928.4501953125,5944.89990234375,110200.0,0.0045404512111605,5899.085009765625,5739.210034179688,5769.27802734375,5887.44350511856,0.008472148095127563,0.010179799891824931,76.59589563856491,-0.0092688388885892,0.0115931741151038,0.0044109308244235,-0.24417009602194784,144860.0,1
2013-05-07,6043.5498046875,6050.5,5982.9501953125,5983.4501953125,136400.0,0.0120687966905542,5925.12998046875,5762.6500244140625,5771.35501953125,5915.826468676549,0.00789782108944618,0.009220098784175455,85.96874015286168,0.0045404512111605,-0.0092688388885892,0.0115931741151038,0.23774954627949185,143510.0,1
2013-05-08,6069.2998046875,6083.5498046875,6024.9501953125,6064.14990234375,122300.0,0.0042516896717678,5948.619970703125,5788.4525146484375,5773.88001953125,5943.73071158763,0.00774391224084122,0.009030695564073708,85.68683316113366,0.0120687966905542,0.0045404512111605,-0.0092688388885892,-0.10337243401759533,142230.0,0
2013-05-09,6050.14990234375,6084.7001953125,6040.4501953125,6078.35009765625,110000.0,-0.0031601960062404,5969.944970703125,5813.8125,5777.838017578125,5963.07965536147,0.008003879608699168,0.009083113946352769,80.07997612264631,0.0042516896717678,0.0120687966905542,0.0045404512111605,-0.1005723630417007,140010.0,1
2013-05-10,6094.75,6105.2998046875,6045.60009765625,6046.25,111400.0,0.0073446958820698,5987.789990234375,5843.794995117188,5782.727021484375,5987.019718023021,0.0073665821201254105,0.008563347737502863,81.48898175313492,-0.0031601960062404,0.0042516896717678,0.0120687966905542,0.012727272727272698,131190.0,0
2013-05-13,5980.4501953125,6104.9501953125,5972.89990234375,6098.2001953125,107900.0,-0.0189318962388162,5998.689990234375,5864.882495117187,5785.241025390625,5985.82525934838,0.00968034979888704,0.009968945370723925,64.84619097400017,0.0073446958820698,-0.0031601960062404,0.0042516896717678,-0.03141831238779169,127850.0,1
2013-05-14,5995.39990234375,6026.2001953125,5970.0498046875,5989.7001953125,119300.0,0.0024966436077198,6007.819970703125,5884.952490234375,5789.922021484375,5987.566103529356,0.009598326368168599,0.009951671160557271,62.81237468486644,-0.0189318962388162,0.0073446958820698,-0.0031601960062404,0.10565338276181646,127890.0,1
2013-05-15,6146.75,6157.10009765625,6018.85009765625,6018.85009765625,153900.0,0.0249309946184938,6029.474951171875,5915.8625,5796.9190234375,6016.5086301603815,0.012138843874980711,0.010369629092483094,69.93505281788589,0.0024966436077198,-0.0189318962388162,0.0073446958820698,0.29002514668901935,127960.0,1
2013-05-16,6169.89990234375,6187.2998046875,6128.25,6128.25,158600.0,0.0037591276505075,6046.529931640625,5945.9375,5806.456025390625,6044.397952375539,0.011813129811493808,0.010365174409176576,67.58915768818905,0.0249309946184938,0.0024966436077198,-0.0189318962388162,0.03053931124106568,127580.0,1
2013-05-17,6187.2998046875,6199.9501953125,6146.14990234375,6172.9501953125,147300.0,0.0028161580707262,6070.859912109375,5970.85498046875,5815.808017578125,6070.38010734135,0.011033348130331204,0.009635480201149122,72.77380959086992,0.0037591276505075,0.0249309946184938,0.0024966436077198,-0.07124842370744011,127730.0,0
2013-05-20,6156.89990234375,6229.4501953125,6146.0498046875,6198.0,122300.0,-0.004925384313636,6089.444921875,5994.264965820313,5824.976015625,6086.110979159967,0.011383436408063566,0.00980886837332268,68.28704357802053,0.0028161580707262,0.0037591276505075,0.0249309946184938,-0.16972165648336723,128940.0,0
2013-05-21,6114.10009765625,6180.25,6102.35009765625,6152.35009765625,130600.0,-0.0069757930480954,6096.499951171875,6010.814965820313,5831.573017578125,6091.199909795655,0.0113025343701084,0.009634755308819926,62.98913557050498,-0.004925384313636,0.0028161580707262,0.0037591276505075,0.06786590351594435,128360.0,0
2013-05-22,6094.5,6147.60009765625,6074.4501953125,6127.0498046875,133800.0,-0.0032108700979154,6099.019970703125,6023.819970703125,5837.091015625,6091.799926196444,0.011322109853717382,0.009613120822062341,57.22640156226475,-0.0069757930480954,-0.004925384313636,0.0028161580707262,0.02450229709035212,129510.0,0
2013-05-23,5967.0498046875,6081.4501953125,5955.7001953125,6050.39990234375,198900.0,-0.0211340899206084,6090.7099609375,6030.327465820313,5839.166015625,6069.11808592209,0.013220200326380776,0.01093784929467927,51.577782828417874,-0.0032108700979154,-0.0069757930480954,-0.004925384313636,0.4865470852017937,138400.0,1
2013-05-24,5983.5498046875,6015.2998046875,5936.7998046875,6010.7001953125,161600.0,0.0027613694749929,6079.58994140625,6033.689965820313,5839.9230078125,6053.56021660671,0.012960904141816484,0.010553348765456211,50.868176842196654,-0.0211340899206084,-0.0032108700979154,-0.0069757930480954,-0.18753142282554047,143420.0,1
2013-05-27,6083.14990234375,6099.89990234375,5975.5498046875,5989.39990234375,115100.0,0.0165086331982565,6089.859912109375,6044.274951171875,5842.73900390625,6058.94015946799,0.012609075338626964,0.010940930076424568,52.650610678789825,0.0027613694749929,-0.0211340899206084,-0.0032108700979154,-0.2877475247524752,144140.0,1
2013-05-28,6111.25,6127.64990234375,6055.39990234375,6086.35009765625,139700.0,0.0046086970443231,6101.444921875,6054.6324462890625,5846.682001953125,6068.451039564719,0.012641499174812627,0.010925917582038409,52.799107038134636,0.0165086331982565,0.0027613694749929,-0.0211340899206084,0.21372719374456994,146180.0,0
2013-05-29,6104.2998046875,6125.0498046875,6069.7998046875,6120.4501953125,120200.0,-0.0011379260325724,6097.19990234375,6063.337426757813,5851.743994140625,6074.96899685977,0.00971730888271256,0.010924554044487072,53.67292338855244,0.0046086970443231,0.0165086331982565,0.0027613694749929,-0.13958482462419475,142810.0,1
2013-05-30,6124.0498046875,6133.75,6072.14990234375,6072.14990234375,194100.0,0.0032302015895608,6092.614892578125,6069.572412109375,5856.045986328125,6083.892780101176,0.009691788694376662,0.010672902030560818,52.056704529096024,-0.0011379260325724,0.0046086970443231,0.0165086331982565,0.6148086522462561,146360.0,0
